cliente_id,nombre,email,region,comuna,segmento_rfm,fecha_registro,canal_adquisicion
2191,Eliecer Claudio Villagrán Zamora,qbriones@example.org,Metropolitana,Peñalolén,Loyal,2025-05-05,Orgánico
2192,María Esperanza Santana Videla,vasquezisidro@example.org,Metropolitana,Lo Barnechea,Loyal,2023-03-06,Facebook/Instagram
2193,Noelia Laura Vargas Salas,lazomanuel@example.org,Los Lagos,Puerto Montt,Lost,2023-03-02,Email Marketing
2194,Rosamel Carvajal Casanova,bastiasmaura@example.org,Metropolitana,Providencia,Champions,2023-06-17,Email Marketing
2195,Camila Deisy Vargas Ramos,ytoro@example.org,Valparaíso,San Antonio,Champions,2024-07-07,Facebook/Instagram
2196,Germán Lobos,cofrejavier@example.org,Valparaíso,San Antonio,At Risk,2023-09-27,Email Marketing
2197,Catalina Díaz Burgos,johan91@example.org,Biobío,Talcahuano,Champions,2024-06-28,Facebook/Instagram
2198,Pablo Tomás Lobos Araya,qgarrido@example.org,O'Higgins,Rancagua,Loyal,2024-07-18,Google Ads
2199,Jhon Leal Díaz,hmendoza@example.org,Los Ríos,Río Bueno,Lost,2025-06-13,Referido
2200,Denisse Katherine Varas Prieto,mariafernandez@example.net,Valparaíso,Valparaíso,Champions,2023-06-30,Orgánico
2201,Ana Carmen Reyes Núñez,jfernandez@example.com,Maule,Linares,Loyal,2024-10-07,Google Ads
2202,Carla Nidia Salazar Palma,janet55@example.net,Los Lagos,Castro,Loyal,2025-06-07,Email Marketing
2203,Ema Rosa Gatica Guzmán,patricia87@example.org,Biobío,Hualpén,New,2023-12-12,Orgánico
2204,Francisca Julia Barahona Abarca,garciaroberto@example.org,Coquimbo,La Serena,Lost,2023-02-18,Email Marketing
2205,Francisco Víctor Gutiérrez Arcos,gabriela53@example.net,Metropolitana,Lo Barnechea,Loyal,2025-03-10,Orgánico
2206,Rodrigo Contreras,ahumadawilson@example.com,Metropolitana,Providencia,Champions,2024-08-03,Orgánico
2207,Héctor Figueroa Medina,canalescamila@example.com,Maule,Cauquenes,Hibernating,2024-08-13,Email Marketing
2208,Muriel Teresa Roa Catalán,francisco99@example.org,Valparaíso,Villa Alemana,Loyal,2023-10-04,Google Ads
2209,Laura Vásquez,mary46@example.com,Maule,Linares,Loyal,2023-06-04,Google Ads
2210,Nelly Nicole Parraguez Benavides,tellorichard@example.com,O'Higgins,Pichilemu,New,2025-06-09,Google Ads
2211,Anahí Torres,munozlaura@example.net,Metropolitana,Macul,Loyal,2024-06-05,Referido
2212,Camilo Claudio Salinas Fuentes,zgaldames@example.org,O'Higgins,Santa Cruz,Champions,2024-12-02,Google Ads
2213,Carmen Alison Palacios Cárcamo,bastianbarrientos@example.org,Valparaíso,San Antonio,Loyal,2024-03-07,Referido
2214,Graciela Jacqueline Pavez Farías,silvavictor@example.net,Valparaíso,Villa Alemana,Loyal,2023-10-09,Google Ads
2215,Lucas Contreras,kmunoz@example.org,Biobío,Los Ángeles,Champions,2025-05-19,Referido
2216,Jorge Brayan Flores Aguayo,juan60@example.com,Antofagasta,Tocopilla,Champions,2024-05-28,Google Ads
2217,Veronica Pereira Contreras,pquezada@example.org,Metropolitana,Ñuñoa,New,2025-01-11,TikTok
2218,Susana Elizabeth Montenegro Alarcón,contrerasjosefina@example.com,Valparaíso,Quilpué,Loyal,2024-08-02,Google Ads
2219,Julio Carlos Contreras Barría,henriquezdiego@example.com,La Araucanía,Temuco,At Risk,2023-04-26,TikTok
2220,Julia Fuenzalida Núñez,kriffo@example.org,La Araucanía,Villarrica,Loyal,2023-06-03,Google Ads
2221,Bernarda Camila Córdova Ponce,usoto@example.com,La Araucanía,Angol,Champions,2024-10-28,Referido
2222,Andrés Luis Torres Soto,estergonzalez@example.net,Metropolitana,Lo Barnechea,New,2023-06-22,Facebook/Instagram
2223,Jean Luengo Sanhueza,rpizarro@example.com,Metropolitana,La Florida,Champions,2023-11-27,Email Marketing
2224,María Fernanda Rozas Díaz,zguerra@example.org,Metropolitana,Lo Barnechea,Champions,2025-06-26,TikTok
2225,Nadia Poblete Rodríguez,fuenteseliana@example.net,Maule,Curicó,Potential,2024-08-30,Email Marketing
2226,Danitza Jerez,veronica54@example.net,Metropolitana,Estación Central,Loyal,2023-05-25,Google Ads
2227,Melissa Campos,robertoelgueta@example.com,Metropolitana,Estación Central,Champions,2025-02-26,Email Marketing
2228,Héctor Fuenzalida Fernández,yasna72@example.net,Coquimbo,Coquimbo,At Risk,2025-03-04,Email Marketing
2229,Diego Saúl Espinosa Maturana,matuscinthia@example.net,Metropolitana,Vitacura,Loyal,2023-09-25,Facebook/Instagram
2230,Sandra Zepeda,alexis10@example.org,Los Ríos,Río Bueno,Lost,2024-12-05,TikTok
2231,Freddy Osorio,jaimetobar@example.org,La Araucanía,Padre Las Casas,New,2023-12-09,Facebook/Instagram
2232,Francisco Fernando Lizama Zapata,ortizrachel@example.net,Maule,Curicó,Champions,2025-06-23,Email Marketing
2233,Karen María Salgado Oyarzo,brayantoledo@example.com,Metropolitana,Quilicura,Potential,2024-09-25,Email Marketing
2234,Cristian Samuel Carvajal Muñoz,hpizarro@example.org,Metropolitana,Puente Alto,At Risk,2025-05-30,Orgánico
2235,José Juan Yáñez Correa,ricardo48@example.org,La Araucanía,Angol,At Risk,2024-05-28,TikTok
2236,Alex Nicanor Cartes Montero,juan36@example.org,Maule,Talca,Loyal,2023-11-01,Referido
2237,Eduardo Boris González Zamora,jvalenzuela@example.org,Los Lagos,Puerto Varas,Champions,2024-02-16,TikTok
2238,Silvia Elena Caro Ramírez,pedro99@example.net,Metropolitana,Vitacura,Loyal,2024-12-18,Referido
2239,Catalina Galleguillos Paredes,cuevaslucia@example.net,Los Lagos,Ancud,Loyal,2023-06-02,Orgánico
2240,Leonor Josefa Mercado Montoya,gladyscardenas@example.com,Los Lagos,Puerto Varas,Champions,2023-04-12,Google Ads
2241,Adriana Florencia Gutiérrez Garrido,ramirezdavid@example.com,Biobío,Chiguayante,Hibernating,2023-09-08,Google Ads
2242,Lorenzo Astete Álvarez,arivera@example.com,Los Lagos,Puerto Montt,At Risk,2024-12-15,Orgánico
2243,María Contreras,jennifer54@example.com,Maule,Linares,New,2025-02-09,Google Ads
2244,Fresia Arteaga,carlosmontecino@example.org,Biobío,Los Ángeles,Hibernating,2025-01-14,TikTok
2245,Jorge Juan Vargas Reyes,jorgebustos@example.net,Metropolitana,Vitacura,Loyal,2024-06-16,Referido
2246,René Pérez,alfredolizama@example.net,Valparaíso,Villa Alemana,Champions,2023-01-07,Google Ads
2247,Tiare Ivonne Briceño Rojas,galvezluisa@example.com,Metropolitana,Maipú,Champions,2025-03-15,TikTok
2248,Elisabeth Beatriz Mondaca Bahamonde,julia11@example.com,Valparaíso,Valparaíso,Lost,2023-07-28,TikTok
2249,Leonor Claudia Núñez Silva,nhenriquez@example.com,Valparaíso,Quilpué,Potential,2025-03-12,Email Marketing
2250,Víctor Quiroga Pérez,hnavarrete@example.org,Metropolitana,Puente Alto,Loyal,2025-03-27,Facebook/Instagram
2251,Javiera María Paredes Bustos,simonvillar@example.com,Metropolitana,Peñalolén,Hibernating,2023-01-12,Email Marketing
2252,Rocío Paula Gutiérrez Oñate,leonardo72@example.net,Metropolitana,Ñuñoa,New,2023-01-15,TikTok
2253,Cristóbal Felipe Sánchez Reyes,hsoto@example.org,Maule,Linares,Loyal,2023-11-24,TikTok
2254,Renato Ignacio Durán Toro,sebastian43@example.net,Antofagasta,Taltal,Loyal,2023-07-28,TikTok
2255,Francisco Toledo Meléndez,mirandajaime@example.com,Metropolitana,Las Condes,Champions,2024-03-29,Orgánico
2256,Fernanda Rosa Barrera Silva,lopezrosa@example.com,Coquimbo,Illapel,Champions,2024-03-12,Email Marketing
2257,Patricio Vergara,navarromarcelo@example.net,Valparaíso,Quilpué,At Risk,2023-07-19,Google Ads
2258,Gaspar Wilson Velásquez Navarrete,jose95@example.org,Metropolitana,Macul,Champions,2025-06-18,Orgánico
2259,Pedro Ramos Bravo,jose18@example.com,Metropolitana,Lo Barnechea,Champions,2023-07-28,Google Ads
2260,Fernanda Belén Escobar Pérez,aliagamaria@example.net,Valparaíso,Quilpué,At Risk,2023-04-14,Google Ads
2261,Claudia Silva Pino,renatorodriguez@example.net,Los Lagos,Puerto Varas,At Risk,2023-01-28,TikTok
2262,Javier Carlos Navarro Jiménez,cescobar@example.net,La Araucanía,Victoria,Champions,2025-05-10,TikTok
2263,Lucrecia Fernanda Melo González,agustina28@example.org,Metropolitana,Macul,Loyal,2023-01-30,Google Ads
2264,Eduardo Martínez,bbustamante@example.org,Metropolitana,Quilicura,New,2025-04-10,Facebook/Instagram
2265,Zulema Martínez,marianela12@example.net,Valparaíso,Villa Alemana,Hibernating,2023-03-14,Facebook/Instagram
2266,María Olivia Quezada Montenegro,maria75@example.net,Metropolitana,Maipú,New,2023-03-20,Facebook/Instagram
2267,Natali Tamara Uribe Olivares,cbarrera@example.com,Metropolitana,La Reina,New,2024-03-09,Email Marketing
2268,Erika Muñoz Ruiz,cecilialagos@example.org,Metropolitana,Vitacura,Champions,2023-06-16,TikTok
2269,Carla Tapia Hidalgo,luzmiralopez@example.com,Maule,Constitución,Champions,2025-01-21,Facebook/Instagram
2270,María Luz Saavedra Barriga,gerardopereira@example.com,Antofagasta,Tocopilla,Loyal,2024-09-06,TikTok
2271,Matías Arroyo,lissetteromero@example.com,Valparaíso,Valparaíso,At Risk,2024-11-05,Google Ads
2272,Mia Lizama Soto,ggonzalez@example.com,O'Higgins,Santa Cruz,Lost,2023-09-28,Orgánico
2273,Marcelo Castro,cristobalcastillo@example.net,Metropolitana,Quilicura,New,2024-04-27,Google Ads
2274,Diego Benítez Tobar,antoniariquelme@example.org,Valparaíso,Valparaíso,Champions,2024-05-25,Orgánico
2275,Roberto Jiménez-Oyarzún Moreno,silvamonica@example.com,Metropolitana,Providencia,Champions,2024-11-15,TikTok
2276,Luna Méndez Bórquez,diazjose@example.net,Biobío,Talcahuano,Loyal,2025-06-14,Google Ads
2277,Ernesto Sebastián Moreno Correa,tcontreras@example.net,Coquimbo,La Serena,Hibernating,2024-11-12,Facebook/Instagram
2278,Pedro Opazo,mendezpatricio@example.net,Biobío,Los Ángeles,Loyal,2024-05-12,Google Ads
2279,María Alfaro,ecastro@example.net,Metropolitana,Puente Alto,Champions,2023-09-29,Referido
2280,Daniela Lucía Pino Jiménez,segundo72@example.net,Biobío,Concepción,Loyal,2025-06-23,Facebook/Instagram
2281,Magdalena Caro González,cabezascristian@example.net,Metropolitana,Las Condes,Loyal,2025-05-19,Google Ads
2282,Viviana Acuña Medina,xandrade@example.net,O'Higgins,Rengo,New,2024-12-17,TikTok
2283,María Mayra Aguilera Esparza,maria45@example.net,Valparaíso,San Antonio,At Risk,2024-04-26,Facebook/Instagram
2284,Lucrecia Patricia Martínez Pereira,fernanda56@example.net,Valparaíso,Quilpué,Lost,2025-04-15,Referido
2285,María Silva,catalinafigueroa@example.net,Biobío,Los Ángeles,At Risk,2023-05-08,Email Marketing
2286,Fernanda Agustina Hidalgo Gálvez,ppereira@example.org,Biobío,Chiguayante,Hibernating,2023-11-24,Email Marketing
2287,Ricardo Ortiz Ortiz,ebarraza@example.org,Metropolitana,Lo Barnechea,New,2023-03-24,Facebook/Instagram
2288,Valentina Silvia Estay Sáez,fabianosorio@example.org,La Araucanía,Villarrica,Champions,2025-05-22,Google Ads
2289,Magaly Lucy Montecinos Ramírez,beatriz52@example.net,Metropolitana,La Florida,At Risk,2024-10-03,Orgánico
2290,Claudia Barra Ramos,ruben41@example.org,La Araucanía,Villarrica,Loyal,2025-05-13,Referido
2291,Angélica María Villa Gómez,hugo19@example.net,Maule,Constitución,Loyal,2024-09-23,Google Ads
2292,Germán Ortega,josue10@example.org,Maule,Linares,Lost,2025-05-08,Google Ads
2293,Isabel Javiera Rivera Valencia,eduardo26@example.org,Biobío,Talcahuano,Loyal,2024-03-29,Google Ads
2294,Leonardo Ayala,zcampos@example.org,Valparaíso,Valparaíso,Hibernating,2024-03-04,Facebook/Instagram
2295,María Millaray Albornoz-Pineda Espinoza,alarconbelarmino@example.org,Metropolitana,Vitacura,Loyal,2023-05-19,Facebook/Instagram
2296,Jonathan Romero Contreras,wdiaz@example.org,Los Lagos,Osorno,At Risk,2023-07-21,Email Marketing
2297,Manuel Bernardo Suárez Tapia,beatrizsepulveda@example.com,Metropolitana,San Miguel,Hibernating,2025-02-05,Facebook/Instagram
2298,Rosa Elsa Medina Araya,sepulvedasebastian@example.com,Valparaíso,Viña del Mar,At Risk,2023-03-17,Facebook/Instagram
2299,Carlos Benito Castillo Morales,juan16@example.com,Metropolitana,Santiago,Loyal,2023-11-07,Email Marketing
2300,Héctor Valentín Veas Solís,elena46@example.com,Metropolitana,Quilicura,Lost,2024-03-02,Orgánico
2301,José Cristóbal Lillo Muñoz,ignacio05@example.net,Biobío,Hualpén,New,2025-03-17,Google Ads
2302,Carmen Lira González,yarevalo@example.com,Metropolitana,Quilicura,Hibernating,2023-07-04,Facebook/Instagram
2303,Scarlet Fuentes,franchescaespinoza@example.org,Los Lagos,Ancud,At Risk,2024-01-13,Email Marketing
2304,Juan González,labrafernando@example.net,Metropolitana,Macul,Champions,2024-05-29,Facebook/Instagram
2305,Pamela Rojas Morales,tomas34@example.org,Metropolitana,La Florida,New,2023-12-05,Email Marketing
2306,Bryan Derek Valenzuela Villagra,cvidela@example.com,Valparaíso,San Antonio,Champions,2024-10-27,TikTok
2307,Rodrigo Evaristo Sandoval Cabrera,castillomarta@example.org,Metropolitana,Vitacura,At Risk,2023-08-02,Facebook/Instagram
2308,Nicol Romero Bravo,molinabenjamin@example.com,Metropolitana,Macul,Champions,2025-01-21,Referido
2309,Nathalie Constanza Candia Martínez,ghernandez@example.net,La Araucanía,Padre Las Casas,At Risk,2024-02-12,TikTok
2310,Ruperto Gustavo Díaz Orrego,navarretehernan@example.net,Metropolitana,La Florida,Loyal,2025-01-04,Orgánico
2311,Gabriel Joaquín Reyes Hernández,wzavala@example.com,Maule,Curicó,New,2025-01-29,Referido
2312,Lucas Novoa-Castillo,villablancadiego@example.org,Metropolitana,Maipú,At Risk,2024-06-09,Orgánico
2313,Katherinne Quezada Astete,sanchezcamilo@example.org,Metropolitana,Ñuñoa,Lost,2023-05-21,Email Marketing
2314,Fernando Tello Rojas,rocio79@example.com,Los Lagos,Castro,Lost,2023-08-30,Google Ads
2315,Mayra Acuña Alarcón,ceballosmartin@example.com,Metropolitana,La Reina,Lost,2023-01-02,Referido
2316,José Carlos Donoso Mansilla,soledad50@example.com,Metropolitana,Providencia,Loyal,2023-04-18,Email Marketing
2317,Margot Ramos,lianuribe@example.net,Metropolitana,Vitacura,Hibernating,2023-02-26,Facebook/Instagram
2318,Rosa Marta Pérez Abarca,luis01@example.org,Metropolitana,La Reina,Champions,2023-11-30,Orgánico
2319,Roberto Mendoza Tapia,jsaldias@example.com,Maule,Linares,At Risk,2023-03-15,Referido
2320,Eduardo Carvajal,andres35@example.com,Metropolitana,Estación Central,New,2023-09-06,Referido
2321,Ignacio Esteban Rivera Armijo,rojasrosa@example.net,Los Lagos,Castro,At Risk,2025-03-25,Orgánico
2322,José Pedro Paredes Muñoz,eduardo49@example.net,O'Higgins,Pichilemu,Lost,2023-11-10,Facebook/Instagram
2323,Jorge Carlos Riquelme Contreras,maria61@example.com,Valparaíso,San Antonio,At Risk,2023-05-12,Orgánico
2324,Benjamín Estrada Soto,rpizarro@example.com,O'Higgins,Santa Cruz,Champions,2024-01-10,TikTok
2325,María Pinto Reyes,munoznorma@example.net,Metropolitana,Lo Barnechea,At Risk,2024-11-27,Referido
2326,Claudia Anahí Rozas Bastías,ilopez@example.com,Coquimbo,Illapel,Potential,2025-06-11,TikTok
2327,Lukas Nelson Peña Maturana,qperez@example.net,Metropolitana,Santiago,New,2023-03-05,Email Marketing
2328,Thomas Nicolás Inzunza Morales,alejandra65@example.net,La Araucanía,Padre Las Casas,Loyal,2025-01-13,Google Ads
2329,Jaime Mora Echeverría,fernandezjuan@example.net,Valparaíso,San Antonio,Champions,2024-10-14,Facebook/Instagram
2330,Beatriz Pía Muñoz Vega,baezacristina@example.org,Metropolitana,Peñalolén,Loyal,2023-03-04,Referido
2331,Iván Garrido,lvillarroel@example.net,Biobío,Hualpén,At Risk,2024-03-19,TikTok
2332,Rudy Bastián Navarro Fuentealba,varriagada@example.org,La Araucanía,Angol,Loyal,2025-06-01,Google Ads
2333,Abigail Gloria Cornejo-Zamora Valdés,gladyshernandez@example.net,Metropolitana,Macul,New,2023-02-09,Email Marketing
2334,Patricio Paul Zapata González,torresmanuel@example.net,Metropolitana,Santiago,Champions,2024-02-23,Google Ads
2335,Rodrigo Lorenzo Martínez Cáceres,cordovahernan@example.org,La Araucanía,Angol,At Risk,2024-06-21,Facebook/Instagram
2336,Pablo Rodríguez González,lidiamunoz@example.com,Biobío,Concepción,At Risk,2023-08-09,Facebook/Instagram
2337,Alejandro Marcos Flores Pacheco,sebastianduarte@example.org,Coquimbo,Ovalle,Lost,2025-06-23,Referido
2338,Antonella Damaris Díaz Díaz,pobleteteresa@example.org,Los Lagos,Puerto Varas,Champions,2023-12-30,Google Ads
2339,Patricia María Pizarro Cabrera,millanelizabeth@example.net,Coquimbo,La Serena,At Risk,2024-01-05,Google Ads
2340,Nelson Carlos González Valderrama,luis90@example.org,La Araucanía,Angol,Loyal,2025-01-24,Orgánico
2341,Margarita Núñez-Peña,constanzaalvarez@example.com,Metropolitana,Quilicura,At Risk,2024-09-05,Facebook/Instagram
2342,Camila Silva Solís,kevin01@example.net,Metropolitana,Vitacura,Champions,2024-12-21,TikTok
2343,Fernando Martínez,gabrielatroncoso@example.net,Los Lagos,Puerto Montt,Champions,2024-06-29,Orgánico
2344,Pamela Eloísa Concha Villalobos,cesarsaldana@example.com,Biobío,Hualpén,Champions,2024-07-11,Orgánico
2345,Marilyn Gatica Espinoza,silvavictor@example.org,Metropolitana,Maipú,Potential,2024-02-17,Email Marketing
2346,Joaquín Jaime Carvajal Pino,santiagohidalgo@example.org,Metropolitana,Puente Alto,At Risk,2024-12-27,Facebook/Instagram
2347,Máximo San Martín,castilloemilia@example.org,Coquimbo,Illapel,Champions,2025-01-19,TikTok
2348,Mario Cifuentes,martinaalvarado@example.org,Valparaíso,Quilpué,Loyal,2023-01-25,Email Marketing
2349,Clara Espinoza,margarita41@example.net,Valparaíso,Valparaíso,New,2024-06-18,Facebook/Instagram
2350,Marco Edinson Rodríguez Rivas,silvamaria@example.org,Valparaíso,Valparaíso,Hibernating,2023-10-12,Google Ads
2351,Gladys Rosalía Galleguillos Jaramillo,reyesmirna@example.com,Metropolitana,Quilicura,Champions,2025-04-08,TikTok
2352,Olga Vanessa Díaz Lobos,gbravo@example.net,Metropolitana,Santiago,Loyal,2025-01-21,Orgánico
2353,Julio Joaquín Jorquera Moyano,danielecheverria@example.org,Metropolitana,Puente Alto,At Risk,2023-06-20,TikTok
2354,Eduardo Pablo Cortés Soto,anahihernandez@example.net,Metropolitana,Maipú,At Risk,2023-10-01,Orgánico
2355,Emilia Alejandra Sepúlveda Gaete,luisvalencia@example.com,Los Lagos,Ancud,Champions,2024-09-23,TikTok
2356,Adela Denisse Suazo Villarroel,mansillajose@example.org,Valparaíso,San Antonio,At Risk,2023-10-15,Google Ads
2357,Iker Rosamel Aguirre Garcés,maria15@example.com,Maule,Curicó,Lost,2023-10-07,Orgánico
2358,Héctor Alfredo Ponce Solís,manuel14@example.net,Maule,Curicó,At Risk,2023-12-16,Email Marketing
2359,Raquel Calderón,gracielacastillo@example.com,Metropolitana,Maipú,New,2023-02-15,TikTok
2360,Diego Ponce,florentino62@example.net,Biobío,Chiguayante,Loyal,2025-05-15,TikTok
2361,María Paulina Morales Salinas,luis12@example.org,Valparaíso,Quilpué,Hibernating,2025-03-17,Orgánico
2362,Katherin Sánchez Lazcano,eduardo88@example.org,O'Higgins,Pichilemu,Loyal,2023-12-04,Google Ads
2363,Nancy Flores,joseflores@example.com,Metropolitana,La Reina,New,2025-04-26,Facebook/Instagram
2364,Hernán René Pereira Palma,donosofreddy@example.com,La Araucanía,Angol,Champions,2024-07-16,Referido
2365,Nicole Ramírez Espinoza,erojas@example.org,Biobío,Talcahuano,Loyal,2023-08-03,Orgánico
2366,Claudia Vega García,inostrozaalejandro@example.net,Metropolitana,La Reina,At Risk,2024-09-08,Google Ads
2367,Isabel Muñoz,catalinaduarte@example.com,Metropolitana,Lo Barnechea,Lost,2023-01-02,Email Marketing
2368,Ezequiel Espinoza-Cerda Abarca,josefa83@example.org,Biobío,Los Ángeles,At Risk,2025-05-18,Email Marketing
2369,Ignacia Cofré Veas,aaguilera@example.net,La Araucanía,Temuco,Loyal,2025-01-21,Referido
2370,Gladys Carolina Toledo Arévalo,amunoz@example.com,Metropolitana,Providencia,At Risk,2025-05-24,Orgánico
2371,Roberto Jaime Labra Ferreira,therrera@example.com,Biobío,Concepción,Champions,2024-03-11,Referido
